data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
2014-11-30,SIN,1.254,44.020,493.075,,,
2014-12-01,SE/CO,890,890,294.036,,,
2014-12-01,S,295,295,84.476,,,
2014-12-01,NE,222,222,74.753,,,
2014-12-01,N,130,130,41.347,,,
2014-12-01,SIN,1.537,1.537,494.612,,,
2014-12-02,SE/CO,923,1.813,294.959,,,
2014-12-02,S,307,602,84.783,,,
2014-12-02,NE,223,445,74.976,,,
2014-12-02,N,130,260,41.478,,,
2014-12-02,SIN,1.583,3.120,496.195,,,
2014-12-03,SE/CO,940,2.753,295.899,,,
2014-12-03,S,291,893,85.074,,,
2014-12-03,NE,226,671,75.202,,,
2014-12-03,N,131,391,41.609,,,
2014-12-03,SIN,1.588,4.708,497.783,,,
2014-12-04,SE/CO,944,3.697,296.843,,,
2014-12-04,S,284,1.177,85.358,,,
2014-12-04,NE,231,902,75.433,,,
2014-12-04,N,129,520,41.738,,,
2014-12-04,SIN,1.589,6.297,499.372,,,
2014-12-05,SE/CO,892,4.589,297.735,,,
2014-12-05,S,281,1.458,85.639,,,
2014-12-05,NE,241,1.143,75.674,,,
2014-12-05,N,128,648,41.866,,,
2014-12-05,SIN,1.541,7.838,500.913,,,
2014-12-06,SE/CO,793,5.382,298.527,,,
2014-12-06,S,244,1.703,85.883,,,
2014-12-06,NE,220,1.363,75.894,,,
2014-12-06,N,121,769,41.987,,,
2014-12-06,SIN,1.378,9.216,502.291,,,
2014-12-07,SE/CO,725,6.107,299.253,,,
2014-12-07,S,228,1.931,86.112,,,
2014-12-07,NE,197,1.560,76.091,,,
2014-12-07,N,113,882,42.100,,,
2014-12-07,SIN,1.265,10.481,503.556,,,
2014-12-08,SE/CO,887,6.995,300.140,,,
2014-12-08,S,312,2.243,86.424,,,
2014-12-08,NE,211,1.771,76.302,,,
2014-12-08,N,115,994,42.212,,,
2014-12-08,SIN,1.526,12.003,505.078,,,
2014-12-09,SE/CO,933,7.927,301.073,,,
2014-12-09,S,313,2.556,86.737,,,
2014-12-09,NE,222,1.993,76.524,,,
2014-12-09,N,127,1.122,42.340,,,
2014-12-09,SIN,1.596,13.599,506.674,,,
2014-12-10,SE/CO,935,8.862,302.008,,,
2014-12-10,S,311,2.868,87.048,,,
2014-12-10,NE,226,2.219,76.750,,,
2014-12-10,N,120,1.241,42.459,,,
2014-12-10,SIN,1.591,15.190,508.265,,,
2014-12-11,SE/CO,943,9.805,302.951,,,
2014-12-11,S,306,3.173,87.354,,,
2014-12-11,NE,227,2.446,76.977,,,
2014-12-11,N,121,1.362,42.580,,,
2014-12-11,SIN,1.596,16.786,509.861,,,
2014-12-12,SE/CO,944,10.749,303.895,,,
2014-12-12,S,295,3.469,87.649,,,
2014-12-12,NE,230,2.676,77.207,,,
2014-12-12,N,123,1.485,42.703,,,
2014-12-12,SIN,1.593,18.379,511.454,,,
2014-12-13,SE/CO,846,11.596,304.741,,,
2014-12-13,S,246,3.715,87.896,,,
2014-12-13,NE,220,2.896,77.427,,,
2014-12-13,N,122,1.607,42.825,,,
2014-12-13,SIN,1.435,19.815,512.890,,,
2014-12-14,SE/CO,752,12.347,305.493,,,
2014-12-14,S,208,3.924,88.104,,,
2014-12-14,NE,206,3.102,77.633,,,
2014-12-14,N,114,1.722,42.940,,,
2014-12-14,SIN,1.280,21.095,514.170,,,
2014-12-15,SE/CO,859,13.207,306.352,,,
2014-12-15,S,271,4.194,88.375,,,
2014-12-15,NE,233,3.335,77.866,,,
2014-12-15,N,124,1.845,43.063,,,
2014-12-15,SIN,1.486,22.581,515.656,,,
2014-12-16,SE/CO,878,14.084,307.230,,,
2014-12-16,S,279,4.473,88.654,,,
2014-12-16,NE,230,3.565,78.096,,,
2014-12-16,N,125,1.971,43.188,,,
2014-12-16,SIN,1.512,24.093,517.168,,,
2014-12-17,SE/CO,895,14.979,308.125,,,
2014-12-17,S,284,4.758,88.938,,,
2014-12-17,NE,228,3.793,78.324,,,
2014-12-17,N,124,2.095,43.312,,,
2014-12-17,SIN,1.531,25.625,518.700,,,
2014-12-18,SE/CO,923,15.902,309.048,,,
2014-12-18,S,293,5.051,89.231,,,
2014-12-18,NE,226,4.019,78.550,,,
2014-12-18,N,124,2.218,43.436,,,
2014-12-18,SIN,1.566,27.190,520.265,,,
2014-12-19,SE/CO,919,16.821,309.967,,,
2014-12-19,S,285,5.336,89.516,,,
2014-12-19,NE,224,4.243,78.774,,,
2014-12-19,N,122,2.340,43.558,,,
2014-12-19,SIN,1.550,28.741,521.816,,,
2014-12-20,SE/CO,843,17.665,310.810,,,
2014-12-20,S,254,5.590,89.771,,,
2014-12-20,NE,210,4.454,78.984,,,
2014-12-20,N,117,2.457,43.675,,,
2014-12-20,SIN,1.425,30.166,523.241,,,
2014-12-21,SE/CO,787,18.452,311.598,,,
2014-12-21,S,202,5.791,89.972,,,
2014-12-21,NE,202,4.656,79.187,,,
2014-12-21,N,115,2.572,43.790,,,
2014-12-21,SIN,1.305,31.471,524.546,,,
2014-12-22,SE/CO,905,19.357,312.503,,,
2014-12-22,S,225,6.016,90.197,,,
2014-12-22,NE,218,4.874,79.405,,,
2014-12-22,N,123,2.695,43.913,,,
2014-12-22,SIN,1.471,32.942,526.018,,,
2014-12-23,SE/CO,878,20.235,313.380,,,
2014-12-23,S,220,6.236,90.416,,,
2014-12-23,NE,218,5.092,79.623,,,
2014-12-23,N,121,2.816,44.034,,,
2014-12-23,SIN,1.437,34.380,527.454,,,
2014-12-24,SE/CO,771,21.005,314.151,,,
2014-12-24,S,193,6.430,90.610,,,
2014-12-24,NE,200,5.292,79.823,,,
2014-12-24,N,117,2.933,44.151,,,
2014-12-24,SIN,1.280,35.660,528.734,,,
2014-12-25,SE/CO,679,21.685,314.830,,,
2014-12-25,S,166,6.596,90.775,,,
2014-12-25,NE,178,5.470,80.001,,,
2014-12-25,N,108,3.041,44.259,,,
2014-12-25,SIN,1.131,36.791,529.865,,,
2014-12-26,SE/CO,817,22.501,315.647,,,
2014-12-26,S,217,6.813,90.993,,,
2014-12-26,NE,203,5.673,80.204,,,
2014-12-26,N,118,3.159,44.377,,,
2014-12-26,SIN,1.356,38.147,531.221,,,
2014-12-27,SE/CO,818,23.320,316.465,,,
2014-12-27,S,204,7.017,91.197,,,
2014-12-27,NE,202,5.875,80.406,,,
2014-12-27,N,122,3.281,44.499,,,
2014-12-27,SIN,1.346,39.493,532.567,,,
2014-12-28,SE/CO,790,24.109,317.255,,,
2014-12-28,S,192,7.209,91.389,,,
2014-12-28,NE,197,6.072,80.603,,,
2014-12-28,N,119,3.400,44.618,,,
2014-12-28,SIN,1.298,40.791,533.865,,,
2014-12-29,SE/CO,905,25.014,318.160,,,
2014-12-29,S,229,7.438,91.618,,,
2014-12-29,NE,227,6.299,80.830,,,
2014-12-29,N,127,3.527,44.745,,,
2014-12-29,SIN,1.487,42.278,535.352,,,
2014-12-30,SE/CO,903,25.917,319.063,,,
2014-12-30,S,236,7.674,91.854,,,
2014-12-30,NE,232,6.532,81.062,,,
2014-12-30,N,125,3.652,44.869,,,
2014-12-30,SIN,1.497,43.775,536.849,,,
2014-12-31,SE/CO,820,26.737,319.883,,,
2014-12-31,S,212,7.886,92.066,,,
2014-12-31,NE,214,6.746,81.277,,,
2014-12-31,N,119,3.770,44.988,,,
2014-12-31,SIN,1.364,45.139,538.213,,,
2015-01-01,SE/CO,737,737,737,,,
2015-01-01,S,180,180,180,,,
2015-01-01,NE,185,185,185,,,
2015-01-01,N,110,110,110,,,
2015-01-01,SIN,1.213,1.213,1.213,,,
2015-01-02,SE/CO,867,1.604,1.604,,,
2015-01-02,S,199,380,380,,,
2015-01-02,NE,214,399,399,,,
2015-01-02,N,117,226,226,,,
2015-01-02,SIN,1.397,2.609,2.609,,,
2015-01-03,SE/CO,849,2.453,2.453,,,
2015-01-03,S,202,581,581,,,
2015-01-03,NE,210,609,609,,,
2015-01-03,N,117,343,343,,,
2015-01-03,SIN,1.378,3.986,3.986,,,
2015-01-04,SE/CO,789,3.242,3.242,,,
2015-01-04,S,195,776,776,,,
2015-01-04,NE,192,802,802,,,
2015-01-04,N,111,454,454,,,
2015-01-04,SIN,1.286,5.273,5.273,,,
2015-01-05,SE/CO,928,4.169,4.169,,,
2015-01-05,S,255,1.031,1.031,,,
2015-01-05,NE,223,1.024,1.024,,,
2015-01-05,N,117,571,571,,,
2015-01-05,SIN,1.522,6.795,6.795,,,
2015-01-06,SE/CO,955,5.124,5.124,,,
2015-01-06,S,291,1.321,1.321,,,
2015-01-06,NE,227,1.252,1.252,,,
2015-01-06,N,120,691,691,,,
2015-01-06,SIN,1.593,8.388,8.388,,,
2015-01-07,SE/CO,983,6.107,6.107,,,
2015-01-07,S,303,1.625,1.625,,,
2015-01-07,NE,223,1.474,1.474,,,
2015-01-07,N,123,814,814,,,
2015-01-07,SIN,1.631,10.020,10.020,,,
2015-01-08,SE/CO,1.000,7.107,7.107,,,
2015-01-08,S,296,1.921,1.921,,,
2015-01-08,NE,225,1.699,1.699,,,
2015-01-08,N,125,939,939,,,
2015-01-08,SIN,1.646,11.666,11.666,,,
2015-01-09,SE/CO,1.020,8.126,8.126,,,
2015-01-09,S,293,2.215,2.215,,,
2015-01-09,NE,223,1.922,1.922,,,
2015-01-09,N,124,1.063,1.063,,,
2015-01-09,SIN,1.660,13.326,13.326,,,
2015-01-10,SE/CO,951,9.078,9.078,,,
2015-01-10,S,261,2.476,2.476,,,
2015-01-10,NE,215,2.137,2.137,,,
2015-01-10,N,117,1.180,1.180,,,
2015-01-10,SIN,1.545,14.871,14.871,,,
2015-01-11,SE/CO,873,9.950,9.950,,,
2015-01-11,S,230,2.706,2.706,,,
2015-01-11,NE,199,2.336,2.336,,,
2015-01-11,N,110,1.290,1.290,,,
2015-01-11,SIN,1.411,16.282,16.282,,,
2015-01-12,SE/CO,1.039,10.990,10.990,,,
2015-01-12,S,310,3.016,3.016,,,
2015-01-12,NE,227,2.563,2.563,,,
2015-01-12,N,123,1.413,1.413,,,
2015-01-12,SIN,1.700,17.982,17.982,,,
2015-01-13,SE/CO,1.064,12.054,12.054,,,
2015-01-13,S,328,3.344,3.344,,,
2015-01-13,NE,228,2.791,2.791,,,
2015-01-13,N,123,1.536,1.536,,,
2015-01-13,SIN,1.743,19.725,19.725,,,
2015-01-14,SE/CO,1.062,13.116,13.116,,,
2015-01-14,S,315,3.659,3.659,,,
2015-01-14,NE,229,3.020,3.020,,,
2015-01-14,N,121,1.657,1.657,,,
2015-01-14,SIN,1.727,21.452,21.452,,,
2015-01-15,SE/CO,1.069,14.185,14.185,,,
2015-01-15,S,301,3.959,3.959,,,
2015-01-15,NE,231,3.252,3.252,,,
2015-01-15,N,119,1.775,1.775,,,
2015-01-15,SIN,1.720,23.171,23.171,,,
2015-01-16,SE/CO,1.065,15.250,15.250,,,
2015-01-16,S,309,4.268,4.268,,,
2015-01-16,NE,233,3.484,3.484,,,
2015-01-16,N,123,1.898,1.898,,,
2015-01-16,SIN,1.729,24.901,24.901,,,
2015-01-17,SE/CO,974,16.224,16.224,,,
2015-01-17,S,274,4.542,4.542,,,
2015-01-17,NE,219,3.704,3.704,,,
2015-01-17,N,117,2.015,2.015,,,
2015-01-17,SIN,1.584,26.485,26.485,,,
2015-01-18,SE/CO,897,17.121,17.121,,,
2015-01-18,S,237,4.779,4.779,,,
2015-01-18,NE,201,3.905,3.905,,,
2015-01-18,N,109,2.124,2.124,,,
2015-01-18,SIN,1.445,27.930,27.930,,,
2015-01-19,SE/CO,1.066,18.188,18.188,,,
2015-01-19,S,312,5.091,5.091,,,
2015-01-19,NE,228,4.133,4.133,,,
2015-01-19,N,119,2.243,2.243,,,
2015-01-19,SIN,1.726,29.655,29.655,,,
2015-01-20,SE/CO,1.074,19.262,19.262,,,
2015-01-20,S,309,5.400,5.400,,,
2015-01-20,NE,234,4.368,4.368,,,
2015-01-20,N,119,2.363,2.363,,,
2015-01-20,SIN,1.737,31.392,31.392,,,
2015-01-21,SE/CO,1.078,20.340,20.340,,,
2015-01-21,S,292,5.692,5.692,,,
2015-01-21,NE,236,4.604,4.604,,,
2015-01-21,N,123,2.485,2.485,,,
2015-01-21,SIN,1.729,33.121,33.121,,,
2015-01-22,SE/CO,1.038,21.377,21.377,,,
2015-01-22,S,288,5.980,5.980,,,
2015-01-22,NE,237,4.841,4.841,,,
2015-01-22,N,125,2.610,2.610,,,
2015-01-22,SIN,1.688,34.809,34.809,,,
2015-01-23,SE/CO,1.000,22.378,22.378,,,
2015-01-23,S,292,6.272,6.272,,,
2015-01-23,NE,235,5.077,5.077,,,
2015-01-23,N,123,2.733,2.733,,,
2015-01-23,SIN,1.650,36.459,36.459,,,
2015-01-24,SE/CO,899,23.277,23.277,,,
2015-01-24,S,263,6.535,6.535,,,
2015-01-24,NE,218,5.295,5.295,,,
2015-01-24,N,117,2.849,2.849,,,
2015-01-24,SIN,1.497,37.956,37.956,,,
2015-01-25,SE/CO,808,24.085,24.085,,,
2015-01-25,S,232,6.767,6.767,,,
2015-01-25,NE,199,5.494,5.494,,,
2015-01-25,N,110,2.959,2.959,,,
2015-01-25,SIN,1.349,39.305,39.305,,,
2015-01-26,SE/CO,981,25.066,25.066,,,
2015-01-26,S,311,7.077,7.077,,,
2015-01-26,NE,232,5.726,5.726,,,
2015-01-26,N,120,3.079,3.079,,,
2015-01-26,SIN,1.643,40.948,40.948,,,
2015-01-27,SE/CO,1.007,26.072,26.072,,,
2015-01-27,S,323,7.400,7.400,,,
2015-01-27,NE,232,5.958,5.958,,,
2015-01-27,N,125,3.204,3.204,,,
2015-01-27,SIN,1.686,42.634,42.634,,,
2015-01-28,SE/CO,1.008,27.081,27.081,,,
2015-01-28,S,319,7.720,7.720,,,
2015-01-28,NE,223,6.181,6.181,,,
2015-01-28,N,128,3.332,3.332,,,
2015-01-28,SIN,1.678,44.313,44.313,,,
2015-01-29,SE/CO,1.015,28.096,28.096,,,
2015-01-29,S,301,8.020,8.020,,,
2015-01-29,NE,232,6.413,6.413,,,
2015-01-29,N,130,3.461,3.461,,,
2015-01-29,SIN,1.677,45.989,45.989,,,
2015-01-30,SE/CO,1.025,29.121,29.121,,,
2015-01-30,S,285,8.306,8.306,,,
2015-01-30,NE,236,6.648,6.648,,,
2015-01-30,N,130,3.590,3.590,,,
2015-01-30,SIN,1.676,47.665,47.665,,,
2015-01-31,SE/CO,918,30.039,30.039,,,
2015-01-31,S,242,8.547,8.547,,,
2015-01-31,NE,221,6.869,6.869,,,
2015-01-31,N,123,3.713,3.713,,,
2015-01-31,SIN,1.504,49.169,49.169,,,
2015-02-01,SE/CO,825,825,30.864,,,
2015-02-01,S,213,213,8.760,,,
2015-02-01,NE,202,202,7.071,,,
2015-02-01,N,112,112,3.825,,,
2015-02-01,SIN,1.352,1.352,50.521,,,
2015-02-02,SE/CO,978,1.804,31.843,,,
2015-02-02,S,292,505,9.052,,,
2015-02-02,NE,223,425,7.294,,,
2015-02-02,N,120,232,3.945,,,
2015-02-02,SIN,1.613,2.965,52.134,,,
2015-02-03,SE/CO,998,2.802,32.841,,,
2015-02-03,S,308,813,9.361,,,
2015-02-03,NE,242,667,7.536,,,
2015-02-03,N,120,352,4.065,,,
2015-02-03,SIN,1.669,4.634,53.803,,,
2015-02-04,SE/CO,988,3.790,33.829,,,
2015-02-04,S,296,1.109,9.657,,,
2015-02-04,NE,243,909,7.779,,,
2015-02-04,N,121,473,4.186,,,
2015-02-04,SIN,1.647,6.281,55.451,,,
2015-02-05,SE/CO,957,4.747,34.787,,,
2015-02-05,S,291,1.400,9.947,,,
2015-02-05,NE,240,1.149,8.019,,,
2015-02-05,N,124,597,4.310,,,
2015-02-05,SIN,1.612,7.894,57.063,,,
2015-02-06,SE/CO,936,5.684,35.723,,,
2015-02-06,S,293,1.693,10.241,,,
2015-02-06,NE,235,1.385,8.254,,,
2015-02-06,N,125,722,4.435,,,
2015-02-06,SIN,1.590,9.484,58.653,,,
2015-02-07,SE/CO,845,6.528,36.568,,,
2015-02-07,S,253,1.946,10.494,,,
2015-02-07,NE,223,1.608,8.477,,,
2015-02-07,N,119,841,4.554,,,
2015-02-07,SIN,1.440,10.924,60.093,,,
2015-02-08,SE/CO,768,7.297,37.336,,,
2015-02-08,S,226,2.172,10.720,,,
2015-02-08,NE,202,1.810,8.680,,,
2015-02-08,N,111,952,4.665,,,
2015-02-08,SIN,1.307,12.231,61.400,,,
2015-02-09,SE/CO,932,8.229,38.268,,,
2015-02-09,S,304,2.477,11.024,,,
2015-02-09,NE,220,2.030,8.900,,,
2015-02-09,N,124,1.075,4.789,,,
2015-02-09,SIN,1.580,13.811,62.980,,,
2015-02-10,SE/CO,969,9.198,39.237,,,
2015-02-10,S,320,2.797,11.344,,,
2015-02-10,NE,224,2.254,9.124,,,
2015-02-10,N,125,1.201,4.914,,,
2015-02-10,SIN,1.638,15.449,64.619,,,
2015-02-11,SE/CO,991,10.189,40.228,,,
2015-02-11,S,319,3.115,11.663,,,
2015-02-11,NE,225,2.479,9.348,,,
2015-02-11,N,126,1.327,5.040,,,
2015-02-11,SIN,1.660,17.110,66.279,,,
2015-02-12,SE/CO,1.026,11.215,41.254,,,
2015-02-12,S,322,3.437,11.985,,,
2015-02-12,NE,227,2.706,9.576,,,
2015-02-12,N,127,1.453,5.167,,,
2015-02-12,SIN,1.702,18.812,67.981,,,
2015-02-13,SE/CO,1.030,12.245,42.284,,,
2015-02-13,S,308,3.745,12.293,,,
2015-02-13,NE,224,2.930,9.800,,,
2015-02-13,N,130,1.584,5.297,,,
2015-02-13,SIN,1.692,20.504,69.673,,,
2015-02-14,SE/CO,910,13.154,43.194,,,
2015-02-14,S,249,3.994,12.541,,,
2015-02-14,NE,213,3.144,10.013,,,
2015-02-14,N,122,1.706,5.419,,,
2015-02-14,SIN,1.494,21.998,71.167,,,
2015-02-15,SE/CO,795,13.949,43.988,,,
2015-02-15,S,202,4.196,12.743,,,
2015-02-15,NE,202,3.345,10.215,,,
2015-02-15,N,113,1.819,5.532,,,
2015-02-15,SIN,1.312,23.309,72.479,,,
2015-02-16,SE/CO,827,14.776,44.815,,,
2015-02-16,S,247,4.443,12.990,,,
2015-02-16,NE,199,3.545,10.414,,,
2015-02-16,N,115,1.934,5.648,,,
2015-02-16,SIN,1.388,24.697,73.867,,,
2015-02-17,SE/CO,825,15.600,45.640,,,
2015-02-17,S,249,4.692,13.239,,,
2015-02-17,NE,197,3.742,10.611,,,
2015-02-17,N,112,2.047,5.760,,,
2015-02-17,SIN,1.383,26.080,75.250,,,
2015-02-18,SE/CO,922,16.522,46.561,,,
2015-02-18,S,280,4.972,13.519,,,
2015-02-18,NE,213,3.954,10.824,,,
2015-02-18,N,116,2.162,5.876,,,
2015-02-18,SIN,1.530,27.610,76.780,,,
2015-02-19,SE/CO,965,17.487,47.526,,,
2015-02-19,S,295,5.267,13.814,,,
2015-02-19,NE,225,4.180,11.049,,,
2015-02-19,N,122,2.285,5.998,,,
2015-02-19,SIN,1.608,29.218,78.388,,,
2015-02-20,SE/CO,978,18.465,48.504,,,
2015-02-20,S,290,5.557,14.104,,,
2015-02-20,NE,234,4.413,11.283,,,
2015-02-20,N,126,2.410,6.123,,,
2015-02-20,SIN,1.626,30.845,80.014,,,
2015-02-21,SE/CO,902,19.367,49.406,,,
2015-02-21,S,254,5.811,14.358,,,
2015-02-21,NE,216,4.629,11.498,,,
2015-02-21,N,119,2.530,6.243,,,
2015-02-21,SIN,1.492,32.336,81.506,,,
2015-02-22,SE/CO,828,20.195,50.235,,,
2015-02-22,S,213,6.024,14.571,,,
2015-02-22,NE,194,4.822,11.692,,,
2015-02-22,N,107,2.636,6.350,,,
2015-02-22,SIN,1.341,33.678,82.847,,,
2015-02-23,SE/CO,1.002,21.197,51.236,,,
2015-02-23,S,285,6.309,14.856,,,
2015-02-23,NE,212,5.034,11.903,,,
2015-02-23,N,116,2.753,6.466,,,
2015-02-23,SIN,1.615,35.293,84.462,,,
2015-02-24,SE/CO,1.018,22.216,52.255,,,
2015-02-24,S,289,6.598,15.146,,,
2015-02-24,NE,217,5.251,12.121,,,
2015-02-24,N,120,2.873,6.586,,,
2015-02-24,SIN,1.645,36.938,86.107,,,
2015-02-25,SE/CO,1.020,23.236,53.275,,,
2015-02-25,S,291,6.889,15.437,,,
2015-02-25,NE,215,5.466,12.336,,,
2015-02-25,N,121,2.994,6.707,,,
2015-02-25,SIN,1.648,38.586,87.755,,,
2015-02-26,SE/CO,1.015,24.251,54.290,,,
2015-02-26,S,294,7.183,15.730,,,
2015-02-26,NE,225,5.691,12.561,,,
2015-02-26,N,123,3.117,6.831,,,
2015-02-26,SIN,1.657,40.242,89.412,,,
2015-02-27,SE/CO,1.004,25.255,55.294,,,
2015-02-27,S,287,7.470,16.018,,,
2015-02-27,NE,238,5.929,12.798,,,
2015-02-27,N,123,3.241,6.954,,,
2015-02-27,SIN,1.653,41.895,91.065,,,
2015-02-28,SE/CO,892,26.147,56.187,,,
2015-02-28,S,240,7.710,16.257,,,
2015-02-28,NE,231,6.159,13.029,,,
2015-02-28,N,120,3.361,7.074,,,
2015-02-28,SIN,1.482,43.377,92.547,,,
2015-03-01,SE/CO,781,781,56.968,,,
2015-03-01,S,203,203,16.461,,,
2015-03-01,NE,210,210,13.239,,,
2015-03-01,N,110,110,7.184,,,
2015-03-01,SIN,1.305,1.305,93.852,,,
2015-03-02,SE/CO,944,1.725,57.912,,,
2015-03-02,S,282,485,16.743,,,
2015-03-02,NE,224,435,13.464,,,
2015-03-02,N,120,230,7.304,,,
2015-03-02,SIN,1.570,2.876,95.422,,,
2015-03-03,SE/CO,975,2.700,58.887,,,
2015-03-03,S,307,792,17.049,,,
2015-03-03,NE,224,659,13.688,,,
2015-03-03,N,121,352,7.425,,,
2015-03-03,SIN,1.627,4.503,97.050,,,
2015-03-04,SE/CO,989,3.690,59.876,,,
2015-03-04,S,308,1.100,17.358,,,
2015-03-04,NE,223,882,13.911,,,
2015-03-04,N,123,475,7.549,,,
2015-03-04,SIN,1.643,6.146,98.693,,,
2015-03-05,SE/CO,998,4.687,60.874,,,
2015-03-05,S,311,1.412,17.669,,,
2015-03-05,NE,249,1.130,14.159,,,
2015-03-05,N,125,600,7.673,,,
2015-03-05,SIN,1.682,7.829,100.376,,,
2015-03-06,SE/CO,1.002,5.690,61.876,,,
2015-03-06,S,303,1.715,17.972,,,
2015-03-06,NE,239,1.369,14.398,,,
2015-03-06,N,124,723,7.797,,,
2015-03-06,SIN,1.668,9.497,102.043,,,
2015-03-07,SE/CO,891,6.580,62.767,,,
2015-03-07,S,255,1.969,18.227,,,
2015-03-07,NE,225,1.594,14.623,,,
2015-03-07,N,117,840,7.914,,,
2015-03-07,SIN,1.487,10.984,103.531,,,
2015-03-08,SE/CO,793,7.373,63.560,,,
2015-03-08,S,224,2.193,18.450,,,
2015-03-08,NE,211,1.805,14.834,,,
2015-03-08,N,114,954,8.028,,,
2015-03-08,SIN,1.341,12.325,104.872,,,
2015-03-09,SE/CO,933,8.306,64.492,,,
2015-03-09,S,294,2.488,18.745,,,
2015-03-09,NE,239,2.044,15.073,,,
2015-03-09,N,126,1.079,8.153,,,
2015-03-09,SIN,1.591,13.917,106.463,,,
2015-03-10,SE/CO,957,9.262,65.449,,,
2015-03-10,S,303,2.791,19.048,,,
2015-03-10,NE,242,2.286,15.315,,,
2015-03-10,N,128,1.207,8.281,,,
2015-03-10,SIN,1.629,15.546,108.093,,,
2015-03-11,SE/CO,970,10.233,66.419,,,
2015-03-11,S,304,3.095,19.352,,,
2015-03-11,NE,247,2.534,15.562,,,
2015-03-11,N,125,1.332,8.406,,,
2015-03-11,SIN,1.646,17.193,109.740,,,
2015-03-12,SE/CO,961,11.194,67.380,,,
2015-03-12,S,305,3.401,19.658,,,
2015-03-12,NE,252,2.785,15.814,,,
2015-03-12,N,128,1.460,8.534,,,
2015-03-12,SIN,1.647,18.840,111.386,,,
2015-03-13,SE/CO,965,12.159,68.345,,,
2015-03-13,S,307,3.708,19.965,,,
2015-03-13,NE,253,3.038,16.067,,,
2015-03-13,N,128,1.589,8.662,,,
2015-03-13,SIN,1.653,20.493,113.040,,,
2015-03-14,SE/CO,870,13.029,69.216,,,
2015-03-14,S,273,3.981,20.238,,,
2015-03-14,NE,240,3.278,16.307,,,
2015-03-14,N,121,1.710,8.784,,,
2015-03-14,SIN,1.505,21.998,114.545,,,
2015-03-15,SE/CO,787,13.816,70.003,,,
2015-03-15,S,239,4.220,20.477,,,
2015-03-15,NE,223,3.501,16.530,,,
2015-03-15,N,113,1.823,8.897,,,
2015-03-15,SIN,1.362,23.360,115.907,,,
2015-03-16,SE/CO,950,14.766,70.953,,,
2015-03-16,S,306,4.525,20.783,,,
2015-03-16,NE,253,3.754,16.783,,,
2015-03-16,N,124,1.947,9.021,,,
2015-03-16,SIN,1.633,24.993,117.540,,,
2015-03-17,SE/CO,955,15.721,71.908,,,
2015-03-17,S,306,4.832,21.089,,,
2015-03-17,NE,253,4.007,17.036,,,
2015-03-17,N,124,2.071,9.145,,,
2015-03-17,SIN,1.638,26.631,119.178,,,
2015-03-18,SE/CO,950,16.671,72.858,,,
2015-03-18,S,303,5.135,21.392,,,
2015-03-18,NE,254,4.261,17.290,,,
2015-03-18,N,123,2.194,9.267,,,
2015-03-18,SIN,1.630,28.261,120.807,,,
2015-03-19,SE/CO,945,17.616,73.802,,,
2015-03-19,S,301,5.436,21.693,,,
2015-03-19,NE,249,4.511,17.540,,,
2015-03-19,N,122,2.316,9.390,,,
2015-03-19,SIN,1.618,29.878,122.425,,,
2015-03-20,SE/CO,946,18.562,74.748,,,
2015-03-20,S,303,5.739,21.996,,,
2015-03-20,NE,252,4.763,17.792,,,
2015-03-20,N,121,2.437,9.511,,,
2015-03-20,SIN,1.622,31.500,124.047,,,
2015-03-21,SE/CO,845,19.407,75.593,,,
2015-03-21,S,254,5.993,22.250,,,
2015-03-21,NE,237,5.000,18.029,,,
2015-03-21,N,117,2.554,9.628,,,
2015-03-21,SIN,1.454,32.954,125.501,,,
2015-03-22,SE/CO,755,20.162,76.349,,,
2015-03-22,S,206,6.199,22.456,,,
2015-03-22,NE,216,5.216,18.245,,,
2015-03-22,N,112,2.666,9.740,,,
2015-03-22,SIN,1.289,34.243,126.790,,,
2015-03-23,SE/CO,887,21.049,77.235,,,
2015-03-23,S,271,6.470,22.727,,,
2015-03-23,NE,242,5.458,18.487,,,
2015-03-23,N,123,2.789,9.863,,,
2015-03-23,SIN,1.522,35.766,128.312,,,
2015-03-24,SE/CO,911,21.960,78.146,,,
2015-03-24,S,287,6.757,23.014,,,
2015-03-24,NE,245,5.703,18.732,,,
2015-03-24,N,122,2.911,9.985,,,
2015-03-24,SIN,1.565,37.331,129.877,,,
2015-03-25,SE/CO,926,22.886,79.072,,,
2015-03-25,S,293,7.050,23.307,,,
2015-03-25,NE,243,5.946,18.975,,,
2015-03-25,N,124,3.035,10.109,,,
2015-03-25,SIN,1.587,38.917,131.464,,,
2015-03-26,SE/CO,944,23.830,80.017,,,
2015-03-26,S,291,7.340,23.598,,,
2015-03-26,NE,250,6.196,19.225,,,
2015-03-26,N,128,3.163,10.237,,,
2015-03-26,SIN,1.613,40.530,133.077,,,
2015-03-27,SE/CO,957,24.787,80.974,,,
2015-03-27,S,277,7.618,23.875,,,
2015-03-27,NE,251,6.447,19.476,,,
2015-03-27,N,129,3.292,10.366,,,
2015-03-27,SIN,1.614,42.144,134.691,,,
2015-03-28,SE/CO,870,25.657,81.844,,,
2015-03-28,S,234,7.852,24.110,,,
2015-03-28,NE,240,6.686,19.715,,,
2015-03-28,N,123,3.415,10.489,,,
